Table	Column	Datatype	Offset	Length	Description
AY7_CopyPOReceive	SHIP_TO_SEQ_CODE	CHAR	23	1	Ship to seq code
AY7_CopyPOReceive	SEQ_NUM	CHAR	24	3	
AY7_CopyPOReceive	PROD_CODE	CHAR	27	3	Product code
AY7_CopyPOReceive	COST_OF_SALE_GL_NUM	CHAR	30	12	Cost of Sale account
AY7_CopyPOReceive	RECEIPT_DATE	DATE	42	6	Receipt date
AY7_CopyPOReceive	FY	CHAR	48	4	Fiscal year
AY7_CopyPOReceive	ACCTPD	CHAR	52	2	Accounting period
AY7_CopyPOReceive	FRT_AMT	CHAR	54	11	Freight amount in numeric form
AY7_CopyPOReceive	IS_GL_ACCT_AWIP_ACCT	CHAR	65	1	Is G/L account a WIP account?
AY7_CopyPOReceive	GL_PROD_CD	CHAR	66	3	
AY7_CopyPOReceive	SEQUENCE_NUM_FTF	CHAR	69	3	
AY7_CopyPOReceive	ADDL_GL_ACCT_NUM	CHAR	72	12	
AY7_CopyPOReceive	ADDL_GL_ACCT_NUM2	CHAR	84	12	
AY7_CopyPOReceive	CIG_PLUS	CHAR	96	1	
AY7_CopyPOReceive	FRT_ON_AP	CHAR	97	1	
AY7_CopyPOReceive	LOT_ORDER_LINE	CHAR	98	1	
AY7_CopyPOReceive	VEND_DIV	CHAR	99	2	Vendor Code
AY7_CopyPOReceive	VEND_CODE	CHAR	101	8	
AY7_CopyPOReceive	PLANT_CODE	CHAR	109	4	Plant code
AY7_CopyPOReceive	CUST_DIV	CHAR	113	2	Customer code
AY7_CopyPOReceive	CUST_CODE	CHAR	115	8	
AY7_CopyPOReceive	ITEM_CODE	CHAR	123	10	Form code
AY7_CopyPOReceive	PO7_UNUSED_1	CHAR	133	1	
AY7_CopyPOReceive	BATCH_NUM	CHAR	134	4	
AY7_CopyPOReceive	AUDIT_CONTROL_NUM	CHAR	138	6	
AY7_CopyPOReceive	AY7_UNUSED	CHAR	144	100	
AY7_CopyPOReceive	RECV_NOW_AMT	NUMBER		14.3	Receive now amount
AY7_CopyPOReceive	RECV_NOW_COST	NUMBER		14.3	Receive Now Cost
AY7_CopyPOReceive	RECV_NOW_EXT	NUMBER		14.3	Receive Now Extension
AY7_CopyPOReceive	BO_AMT	NUMBER		14.3	Backorder Amount
AY7_CopyPOReceive	INV_NOW_AMT	NUMBER		14.3	Invoice Now Amount
AY7_CopyPOReceive	INV_NOW_COST	NUMBER		14.3	Invoice Now Cost
AY7_CopyPOReceive	INV_NOW_EXT	NUMBER		14.3	Invoice Now Extension
AY7_CopyPOReceive	ADDL_GL_AMT_1	NUMBER		14.3	Additional GL Amount 1
AY7_CopyPOReceive	ADDL_GL_AMT_2	NUMBER		14.3	Additional GL Amount 2
AY7_CopyPOReceive	INVOICE_NOW_EXT	NUMBER		14.3	Invoice Now Extension
AY7_CopyPOReceive	GST_TAX	NUMBER		14.3	PO7 Unused 2
AY7_CopyPOReceive	PST_TAX	NUMBER		14.3	PO7 Unused 3
AY7_CopyPOReceive	QST_TAX	NUMBER		14.3	PO7 Unused 4
Keys :					
"Primary Key: PO_DIV, PO_NUM, AP_INV_NUM, PO_LINE_NUM, SHIP_TO_SEQ_CODE, SEQ_NUM"					
"Alternate Key 1: AP_INV_NUM, PO_DIV, PO_NUM, PO_LINE_NUM, SHIP_TO_SEQ_CODE, SEQ_NUM"					
					
Table : AYD_CopyInvEntHdr					
AYD_CopyInvEntHdr	FY	CHAR	1	4	Fiscal Year
AYD_CopyInvEntHdr	ACCTPD	CHAR	5	2	Accounting Period
AYD_CopyInvEntHdr	VEND_DIV	CHAR	7	2	A/P Vendor Code
AYD_CopyInvEntHdr	VEND_CODE	CHAR	9	8	
AYD_CopyInvEntHdr	INV_NUM	CHAR	17	10	Invoice Number
AYD_CopyInvEntHdr	SEQ_NUM	CHAR	27	3	
AYD_CopyInvEntHdr	INV_DATE	DATE	30	6	Invoice Date
AYD_CopyInvEntHdr	TERMS_CODE	CHAR	36	2	Terms Code
AYD_CopyInvEntHdr	INV_DUE_DATE	DATE	38	6	Invoice Due Date
AYD_CopyInvEntHdr	DISC_EXPIRE_DATE	DATE	44	6	Discount Expires on
AYD_CopyInvEntHdr	INV_COMMENT	CHAR	50	15	Invoice Comment
AYD_CopyInvEntHdr	OUR_REF_NUM	CHAR	65	10	Our Reference Number
AYD_CopyInvEntHdr	PRNT_CHK_ON_BANK	CHAR	75	3	Print Check on Bank Code
AYD_CopyInvEntHdr	CATEGORY	CHAR	78	9	G/L Category Code
AYD_CopyInvEntHdr	PYMNT_SELECTION_CODE	CHAR	87	2	Payment Selection Code
AYD_CopyInvEntHdr	PYMNT_PRIORITY_CODE	CHAR	89	1	Payment Priority Code
AYD_CopyInvEntHdr	INV_ON_HOLD	CHAR	90	1	Place Invoice on hold?
AYD_CopyInvEntHdr	SPECIAL_INV_TYPE	CHAR	91	1	"Special Invoice Type (Sub, PO)"
AYD_CopyInvEntHdr	INV_TYPE	CHAR	92	1	"Invoice Type (A=Adj, R=Ret)"
AYD_CopyInvEntHdr	APPLY_TO_INV_NUM	CHAR	93	10	Apply to invoice number
AYD_CopyInvEntHdr	SPER_CODE	CHAR	103	4	Salesperson code (parameterized)
AYD_CopyInvEntHdr	SRC_COMP_CODE	CHAR	107	3	Source company code
AYD_CopyInvEntHdr	SRC_COMP_LOC_TYPE	CHAR	110	1	Source company code remote location type
AYD_CopyInvEntHdr	ALT_CURR_CODE	CHAR	111	3	Alternate Currency Code
AYD_CopyInvEntHdr	DISC_DATE_2ND	CHAR	114	6	Link to 1st APE indexed record
AYD_CopyInvEntHdr	APD_UNUSED_1	CHAR	120	30	Link to 1st APE indexed record
AYD_CopyInvEntHdr	BATCH_NUM	CHAR	150	4	
AYD_CopyInvEntHdr	AUDIT_CONTROL_NUM	CHAR	154	6	
AYD_CopyInvEntHdr	AYD_UNUSED	CHAR	160	100	
AYD_CopyInvEntHdr	APE_LINK	NUMBER		14.3	Link to 1st APE indexed record
AYD_CopyInvEntHdr	GROSS_INV_AMT	NUMBER		14.3	Gross Invoice Amount
AYD_CopyInvEntHdr	SPECIAL_AMT_1	NUMBER		14.3	Specail Amount 1
AYD_CopyInvEntHdr	SPECIAL_AMT_2	NUMBER		14.3	Special Amount 2
AYD_CopyInvEntHdr	SPECIAL_AMT_3	NUMBER		14.3	Special Amount 3
AYD_CopyInvEntHdr	SPECIAL_AMT_4	NUMBER		14.3	Special Amount 4
AYD_CopyInvEntHdr	DISC_APPLIES_TO	NUMBER		14.3	Discount Applies to
AYD_CopyInvEntHdr	DISC_AMT	NUMBER		14.3	Discount Amount
AYD_CopyInvEntHdr	WORKMAN_COMP_WH	NUMBER		14.3	Workman's Comp W/H
AYD_CopyInvEntHdr	NET_SALE	NUMBER		14.3	Net Invoice Amount
AYD_CopyInvEntHdr	DAYS_TO_EXTEND_DUE	NUMBER		14.3	Days to extend due date
AYD_CopyInvEntHdr	INTERAL_USE	NUMBER		14.3	Used during Invoice Entry
AYD_CopyInvEntHdr	ALT_CURR_GROSS_AMT	NUMBER		14.3	Gross Amount in Alternate Currency
AYD_CopyInvEntHdr	ALT_CURR_DISC_AMT	NUMBER		14.3	Discount Amount in Alternate Currency
AYD_CopyInvEntHdr	DISC_AMT_2ND	NUMBER		14.3	2nd Discount Amount
Keys :					
"Primary Key: FY, ACCTPD, VEND_DIV, VEND_CODE, INV_NUM, SEQ_NUM"					
					
Table : AYE_CopyInvGLDist					
AYE_CopyInvGLDist	FY	CHAR	1	4	Fiscal Year
AYE_CopyInvGLDist	ACCTPD	CHAR	5	2	Accounting Period
AYE_CopyInvGLDist	VEND_DIV	CHAR	7	2	Vendor Code
AYE_CopyInvGLDist	VEND_CODE	CHAR	9	8	
AYE_CopyInvGLDist	INV_NUM	CHAR	17	10	
AYE_CopyInvGLDist	SEQ_NUM	CHAR	27	3	
AYE_CopyInvGLDist	LINE_NUM	CHAR	30	3	
AYE_CopyInvGLDist	TRANS_DATE	DATE	33	6	
AYE_CopyInvGLDist	GL_ACCT_NUM	CHAR	39	12	
AYE_CopyInvGLDist	JOB_NUMBER	CHAR	51	9	
AYE_CopyInvGLDist	JC_COST_CODE	CHAR	60	9	
AYE_CopyInvGLDist	COST_CODE_TYPE	CHAR	69	1	
AYE_CopyInvGLDist	MEMO_FIELD	CHAR	70	45	
AYE_CopyInvGLDist	BATCH_NUM	CHAR	115	4	
AYE_CopyInvGLDist	AUDIT_CONTROL_NUM	CHAR	119	6	
AYE_CopyInvGLDist	AYE_UNUSED	CHAR	125	100	
AYE_CopyInvGLDist	HOURS	NUMBER		13.2	
AYE_CopyInvGLDist	UNITS	NUMBER		13.2	
AYE_CopyInvGLDist	RATE	NUMBER		13.2	
AYE_CopyInvGLDist	AMOUNT	NUMBER		13.2	
Keys :					
"Primary Key: FY, ACCTPD, VEND_DIV, VEND_CODE, INV_NUM, SEQ_NUM, LINE_NUM"					
					
Table : AZ3_CopyOrdInvInt					
AZ3_CopyOrdInvInt	INV_NUM	CHAR	1	8	Invoice number
AZ3_CopyOrdInvInt	ORDER_DIV	CHAR	9	2	Order number
AZ3_CopyOrdInvInt	ORDER_NUM	CHAR	11	6	
AZ3_CopyOrdInvInt	ORDER_LINE_NUM	CHAR	17	3	Order line
AZ3_CopyOrdInvInt	SHIP_TO_SEQ	CHAR	20	1	Ship to seq (blank for header record)
AZ3_CopyOrdInvInt	SEQ_NUM	CHAR	21	3	
AZ3_CopyOrdInvInt	INV_DATE	DATE	24	6	Invoice date
AZ3_CopyOrdInvInt	LAST_PART_OF_SHIPTO	CHAR	30	4	Last part of shipto key
AZ3_CopyOrdInvInt	FY	CHAR	34	4	Fiscal Year/Accounting Period Rel 2.3.4
AZ3_CopyOrdInvInt	ACCTPD	CHAR	38	2	
AZ3_CopyOrdInvInt	EXT_ONLY_TYPE_LINE	CHAR	40	1	Extensions only type line?
AZ3_CopyOrdInvInt	IS_SELL_UM_LOT_TYPE	CHAR	41	1	"Is selling unit of measure a ""Lot"" type?"
AZ3_CopyOrdInvInt	IS_COST_UM_LOT_TYPE	CHAR	42	1	"Is cost unit of measure a ""Lot"" type?"
AZ3_CopyOrdInvInt	SHIP_DATE	DATE	43	6	Ship Date
AZ3_CopyOrdInvInt	AZ3_UNUSED_1	CHAR	49	5	
AZ3_CopyOrdInvInt	BILL_NOW_QTY	NUMBER		14.3	Bill now quantity
AZ3_CopyOrdInvInt	BILL_NOW_PRICE	NUMBER		14.3	Bill now Price
AZ3_CopyOrdInvInt	BILL_NOW_EXT	NUMBER		14.3	Bill now Extension
AZ3_CopyOrdInvInt	BACK_ORD_AMOUNT	NUMBER		14.3	Back Order Amount
AZ3_CopyOrdInvInt	BILL_NOW_CST_EXT	NUMBER		14.3	Bill now Cost Extension
AZ3_CopyOrdInvInt	UNIT_COST	NUMBER		14.3	
AZ3_CopyOrdInvInt	AZ3_UNUSED_2	NUMBER		14.3	
AZ3_CopyOrdInvInt	AZ3_UNUSED_3	NUMBER		14.3	
AZ3_CopyOrdInvInt	AZ3_UNUSED_4	NUMBER		14.3	
Keys :					
"Primary Key: INV_NUM, ORDER_DIV, ORDER_NUM, ORDER_LINE_NUM, SHIP_TO_SEQ, SEQ_NUM"					
					
Table : AZB_CopyInvEntHdr					
AZB_CopyInvEntHdr	FY	CHAR	1	4	Fiscal year
AZB_CopyInvEntHdr	ACCTPD	CHAR	5	2	Accounting period
AZB_CopyInvEntHdr	INV_NUM	CHAR	7	8	Invoice number
AZB_CopyInvEntHdr	SEQ_NUM	CHAR	15	3	
AZB_CopyInvEntHdr	CUST_DIV	CHAR	18	2	Customer code
AZB_CopyInvEntHdr	CUST_CODE	CHAR	20	8	
AZB_CopyInvEntHdr	CUST_NAME	CHAR	28	35	Name
AZB_CopyInvEntHdr	CASH_SALE	CHAR	63	1	Cash sale?
AZB_CopyInvEntHdr	BANK_CODE	CHAR	64	3	Bank Code
AZB_CopyInvEntHdr	PRINTED_FLAG	CHAR	67	1	"Printed Flag, P=Printed"
AZB_CopyInvEntHdr	TERMS_CODE	CHAR	68	2	Terms code
AZB_CopyInvEntHdr	STAX_CODE	CHAR	70	10	Sales tax code
AZB_CopyInvEntHdr	INV_TYPE	CHAR	80	1	Invoice type
AZB_CopyInvEntHdr	APPLY_TO_INV_NUM	CHAR	81	8	Apply to field
AZB_CopyInvEntHdr	INV_DATE	DATE	89	6	Invoice date
AZB_CopyInvEntHdr	ORDER_DIV	CHAR	95	2	Our order number
AZB_CopyInvEntHdr	ORDER_NUM	CHAR	97	6	
AZB_CopyInvEntHdr	CUST_PO	CHAR	103	15	Customer P/O number
AZB_CopyInvEntHdr	TAX_EXEMPT	CHAR	118	1	Exempt?
AZB_CopyInvEntHdr	INV_DUE_DATE	DATE	119	6	Invoice due date
AZB_CopyInvEntHdr	DISC_DUE_DAY	DATE	125	6	Discount due date
AZB_CopyInvEntHdr	COMM_CODE	CHAR	131	5	Commission code
AZB_CopyInvEntHdr	SPER_CODE	CHAR	136	4	Salesperson code #1
AZB_CopyInvEntHdr	SPER_CODE_2	CHAR	140	4	Salesperson code #2
AZB_CopyInvEntHdr	SPER_CODE_3	CHAR	144	4	Salesperson #3
AZB_CopyInvEntHdr	SPER_CODE_4	CHAR	148	4	Salesperson #4
AZB_CopyInvEntHdr	SPER_CODE_5	CHAR	152	4	Salesperson #5
AZB_CopyInvEntHdr	CUST_CATEGORY	CHAR	156	9	Customer Category Code
AZB_CopyInvEntHdr	SHIP_VIA_DESC	CHAR	165	15	Ship via description
AZB_CopyInvEntHdr	SPECIAL_SHIPPING	CHAR	180	1	From O/E - special shipping?
AZB_CopyInvEntHdr	MULTI_STAX	CHAR	181	1	Multiple Sales Tax Codes on Invoice?
AZB_CopyInvEntHdr	FOB_PT	CHAR	182	1	FOB Point from order (OLD#1539)
AZB_CopyInvEntHdr	DATE_SHIPPED	DATE	183	6	
AZB_CopyInvEntHdr	SHIP_VIA_CODE	CHAR	189	1	Ship via code
AZB_CopyInvEntHdr	LOC_CODE	CHAR	190	4	Ship to code
AZB_CopyInvEntHdr	LOC_ADDR_1	CHAR	194	30	Ship to address line 1
AZB_CopyInvEntHdr	LOC_ADDR_2	CHAR	224	30	Ship to address line 2
AZB_CopyInvEntHdr	LOC_CITY	CHAR	254	16	City
AZB_CopyInvEntHdr	LOC_ST	CHAR	270	2	State
AZB_CopyInvEntHdr	LOC_ZIP_CODE	CHAR	272	9	Zip code
AZB_CopyInvEntHdr	COUNTY	CHAR	281	12	
AZB_CopyInvEntHdr	SHIP_TO_NAME	CHAR	293	35	
AZB_CopyInvEntHdr	JOB_NUM	CHAR	328	12	Job number
AZB_CopyInvEntHdr	TEMP_AUTO_BILL	CHAR	340	1	Temporary Auto Bill Flag - Y/y
AZB_CopyInvEntHdr	SRC_COMP_CODE	CHAR	341	3	Source company code
AZB_CopyInvEntHdr	RL_TYPE	CHAR	344	1	RL Type (1=RL)
AZB_CopyInvEntHdr	OVERRIDE_TERMS	CHAR	345	1	If not blank o'ride terms from Prod code
AZB_CopyInvEntHdr	ORDER_TYPE	CHAR	346	1	"Order Type (R,W,I, blank means 1 step)"
AZB_CopyInvEntHdr	SUMMARY_BILL	CHAR	347	1	Summary Bill? (3.0.3)
AZB_CopyInvEntHdr	PRINT_INV	CHAR	348	1	Print Invoice? 3.0.3 (Sumry can set to N
AZB_CopyInvEntHdr	PRINT_INV_NUM	CHAR	349	8	Inovoice no. assigned during printing3.3
AZB_CopyInvEntHdr	ITEM_CODE	CHAR	357	10	"Form code (1st form, PFG)"
AZB_CopyInvEntHdr	ITEM_DESC	CHAR	367	40	"Form Description. (1st form, PFG)"
AZB_CopyInvEntHdr	WHSE_FROM_GEN_SHIP	CHAR	407	5	Ship-to warehouse from general shipping
AZB_CopyInvEntHdr	GB_SAMP_RB	CHAR	412	1	
AZB_CopyInvEntHdr	GB_P_S_R	CHAR	413	5	
AZB_CopyInvEntHdr	AUDIT_CONTROL_NUM	CHAR	418	6	
AZB_CopyInvEntHdr	BATCH_NUM	CHAR	424	4	
AZB_CopyInvEntHdr	COMM_BRACK	CHAR	428	5	
AZB_CopyInvEntHdr	ORDER_DATE	DATE	433	6	
AZB_CopyInvEntHdr	ORDERED_BY	CHAR	439	20	
AZB_CopyInvEntHdr	CRED_CARD_CHARGED	CHAR	459	1	
AZB_CopyInvEntHdr	CONTRACT_NUM	CHAR	460	20	
AZB_CopyInvEntHdr	CONTRACT_DATE	DATE	480	6	
AZB_CopyInvEntHdr	OPER_CODE_1ST	CHAR	486	3	Operator code when first entered
AZB_CopyInvEntHdr	OPER_CODE_LAST_ACC	CHAR	489	3	Operator code last accessed
AZB_CopyInvEntHdr	INV_JOB_CARD	CHAR	492	15	Invoice Job Card Override
AZB_CopyInvEntHdr	ATTN_NAME	CHAR	507	30	Attention Name
AZB_CopyInvEntHdr	AZB_UNUSED_1	CHAR	537	168	
AZB_CopyInvEntHdr	GL_DETAIL_LINK	NUMBER		14.3	Link to General Ledger Lines
AZB_CopyInvEntHdr	NET_SALE	NUMBER		14.3	Net Sale
AZB_CopyInvEntHdr	FRT_BILLED	NUMBER		14.3	Freight Billed
AZB_CopyInvEntHdr	ST_STAX_AMT	NUMBER		14.3	State taxable amount
AZB_CopyInvEntHdr	ST_STAX_BILLED	NUMBER		14.3	State tax billed
AZB_CopyInvEntHdr	CNTY_STAX_AMT	NUMBER		14.3	County taxable amount
AZB_CopyInvEntHdr	CNTY_STAX_BILLED	NUMBER		14.3	County tax billed
AZB_CopyInvEntHdr	LCL_STAX_AMT	NUMBER		14.3	Local taxable amount
AZB_CopyInvEntHdr	LCL_STAX_BILLED	NUMBER		14.3	Local tax billed
AZB_CopyInvEntHdr	INV_TOTAL	NUMBER		14.3	Invoice total
AZB_CopyInvEntHdr	DISC_AMT	NUMBER		14.3	Discount amount
AZB_CopyInvEntHdr	TF_COST	NUMBER		14.3	Cost
AZB_CopyInvEntHdr	COMM_AMT_1	NUMBER		14.3	Commission % 1
AZB_CopyInvEntHdr	COMM_AMT_2	NUMBER		14.3	Commission % 2
AZB_CopyInvEntHdr	COMM_AMT_3	NUMBER		14.3	Commission % 3
AZB_CopyInvEntHdr	COMM_AMT_4	NUMBER		14.3	Commission % 4
AZB_CopyInvEntHdr	COMM_AMT_5	NUMBER		14.3	Commission % 5
AZB_CopyInvEntHdr	COSTED_FRT	NUMBER		14.3	Costed freight
AZB_CopyInvEntHdr	TOTAL_COMM	NUMBER		14.3	Total commission
AZB_CopyInvEntHdr	TOTAL_GP_ADJ	NUMBER		14.3	Total Gross Profit Adjustment before Commission Calculation
AZB_CopyInvEntHdr	LINE_LINK	NUMBER		14.3	Link to Invoice Lines
AZB_CopyInvEntHdr	SPER_1_COMM	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_2_COMM	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_3_COMM	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_4_COMM	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_5_COMM	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_1_HIGH	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_2_HIGH	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_3_HIGH	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_4_HIGH	NUMBER		13.2	
AZB_CopyInvEntHdr	SPER_5_HIGH	NUMBER		13.2	
Keys :					
"Primary Key: FY, ACCTPD, INV_NUM, SEQ_NUM"					
"Alternate Key 1: CUST_DIV, CUST_CODE, FY, ACCTPD, INV_NUM, SEQ_NUM"					
					
Table : AZC_CopyInvEntSplitTerm					
AZC_CopyInvEntSplitTerm	FY	CHAR	1	4	Fiscal year
AZC_CopyInvEntSplitTerm	ACCTPD	CHAR	5	2	Accounting period
AZC_CopyInvEntSplitTerm	INV_NUM	CHAR	7	8	Invoice number
AZC_CopyInvEntSplitTerm	SEQ_NUM	CHAR	15	3	
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_1	DATE	18	6	Invoice due date #1
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_2	DATE	24	6	Invoice due date #2
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_3	DATE	30	6	Invoice due date #3
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_4	DATE	36	6	Invoice due date #4
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_5	DATE	42	6	Invoice due date #5
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_6	DATE	48	6	Invoice due date #6
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_7	DATE	54	6	Invoice due date #7
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_8	DATE	60	6	Invoice due date #8
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_9	DATE	66	6	Invoice due date #9
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_10	DATE	72	6	Invoice due date #10
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_11	DATE	78	6	Invoice due date #11
AZC_CopyInvEntSplitTerm	INV_DUE_DATE_12	DATE	84	6	Invoice due date #12
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_1	DATE	90	6	Discount due date #1
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_2	DATE	96	6	Discount due date #2
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_3	DATE	102	6	Discount due date #3
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_4	DATE	108	6	Discount due date #4
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_5	DATE	114	6	Discount due date #5
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_6	DATE	120	6	Discount due date #6
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_7	DATE	126	6	Discount due date #7
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_8	DATE	132	6	Discount due date #8
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_9	DATE	138	6	Discount due date #9
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_10	DATE	144	6	Discount due date #10
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_11	DATE	150	6	Discount due date #11
AZC_CopyInvEntSplitTerm	DISC_DUE_DATE_12	DATE	156	6	Discount due date #12
AZC_CopyInvEntSplitTerm	INV_AMT_1	NUMBER		14.3	Amount due #1
AZC_CopyInvEntSplitTerm	INV_AMT_2	NUMBER		14.3	Amount due #2
AZC_CopyInvEntSplitTerm	INV_AMT_3	NUMBER		14.3	Amount due #3
AZC_CopyInvEntSplitTerm	INV_AMT_4	NUMBER		14.3	Amount due #4
AZC_CopyInvEntSplitTerm	INV_AMT_5	NUMBER		14.3	Amount due #5
AZC_CopyInvEntSplitTerm	INV_AMT_6	NUMBER		14.3	Amount due #6
AZC_CopyInvEntSplitTerm	INV_AMT_7	NUMBER		14.3	Amount due #7
AZC_CopyInvEntSplitTerm	INV_AMT_8	NUMBER		14.3	Amount due #8
AZC_CopyInvEntSplitTerm	INV_AMT_9	NUMBER		14.3	Amount due #9
AZC_CopyInvEntSplitTerm	INV_AMT_10	NUMBER		14.3	Amount due #10
AZC_CopyInvEntSplitTerm	INV_AMT_11	NUMBER		14.3	Amount due #11
AZC_CopyInvEntSplitTerm	INV_AMT_12	NUMBER		14.3	Amount due #12
AZC_CopyInvEntSplitTerm	DISC_AMT_1	NUMBER		14.3	Discount Amount 1
AZC_CopyInvEntSplitTerm	DISC_AMT_2	NUMBER		14.3	Discount Amount 2
AZC_CopyInvEntSplitTerm	DISC_AMT_3	NUMBER		14.3	Discount Amount 3
AZC_CopyInvEntSplitTerm	DISC_AMT_4	NUMBER		14.3	Discount Amount 4
AZC_CopyInvEntSplitTerm	DISC_AMT_5	NUMBER		14.3	Discount Amount 5
AZC_CopyInvEntSplitTerm	DISC_AMT_6	NUMBER		14.3	Discount Amount 6
AZC_CopyInvEntSplitTerm	DISC_AMT_7	NUMBER		14.3	Discount Amount 7
AZC_CopyInvEntSplitTerm	DISC_AMT_8	NUMBER		14.3	Discount Amount 8
AZC_CopyInvEntSplitTerm	DISC_AMT_9	NUMBER		14.3	Discount Amount 9
AZC_CopyInvEntSplitTerm	DISC_AMT_10	NUMBER		14.3	Discount Amount 10
AZC_CopyInvEntSplitTerm	DISC_AMT_11	NUMBER		14.3	Discount Amount 11
AZC_CopyInvEntSplitTerm	DISC_AMT_12	NUMBER		14.3	Discount Amount 12
Keys :					
"Primary Key: FY, ACCTPD, INV_NUM, SEQ_NUM"					
					
Table : AZD_CopyOfInvDataEnt					
AZD_CopyOfInvDataEnt	FISCAL_YEAR	CHAR	1	4	
AZD_CopyOfInvDataEnt	ACCOUNTING_PER	CHAR	5	2	
AZD_CopyOfInvDataEnt	INVOICE_NUM	CHAR	7	8	
AZD_CopyOfInvDataEnt	SEQUENCE_NUM	CHAR	15	3	
AZD_CopyOfInvDataEnt	INV_LINE_NUM	CHAR	18	3	
AZD_CopyOfInvDataEnt	TRANS_DATE	DATE	21	6	
AZD_CopyOfInvDataEnt	GL_ACCT_NUM	CHAR	27	12	
AZD_CopyOfInvDataEnt	JOB_NUMBER	CHAR	39	9	
AZD_CopyOfInvDataEnt	JC_COST_CODE	CHAR	48	9	
AZD_CopyOfInvDataEnt	COST_CODE_TYPE	CHAR	57	1	
AZD_CopyOfInvDataEnt	HOURS	NUMBER		13.2	
AZD_CopyOfInvDataEnt	UNITS	NUMBER		13.2	
AZD_CopyOfInvDataEnt	RATE	NUMBER		13.2	
AZD_CopyOfInvDataEnt	AMOUNT	NUMBER		13.2	
AZD_CopyOfInvDataEnt	HOURS_TO_POST	NUMBER		13.2	
AZD_CopyOfInvDataEnt	UNITS_TO_POST	NUMBER		13.2	
AZD_CopyOfInvDataEnt	RATE_TO_POST	NUMBER		13.2	
AZD_CopyOfInvDataEnt	AMOUNT_TO_POST	NUMBER		13.2	
Keys :					
"Primary Key: FISCAL_YEAR, ACCOUNTING_PER, INVOICE_NUM, SEQUENCE_NUM, INV_LINE_NUM"					
					
Table : AZS_CopyMultSlsTaxEnt					
AZS_CopyMultSlsTaxEnt	FY	CHAR	1	4	Fiscal Year/Accounting Period
AZS_CopyMultSlsTaxEnt	ACCTPD	CHAR	5	2	
AZS_CopyMultSlsTaxEnt	INV_NUM	CHAR	7	8	Invoice Number
AZS_CopyMultSlsTaxEnt	STAX_CODE	CHAR	15	10	Sales Tax Code
AZS_CopyMultSlsTaxEnt	SEQ_NUM	CHAR	25	3	
AZS_CopyMultSlsTaxEnt	CUST_OWNED_TAX	CHAR	28	1	
AZS_CopyMultSlsTaxEnt	AZS_UNUSED_1	CHAR	29	19	
AZS_CopyMultSlsTaxEnt	TAXABLE_SALE	NUMBER		14.3	Taxable Sale (excluding freight)
AZS_CopyMultSlsTaxEnt	NON_TAXABLE_SALE	NUMBER		14.3	Nontaxable Sale
AZS_CopyMultSlsTaxEnt	TAX_AS_FRT_AMT	NUMBER		14.3	Tax as Freight Amount from lines 
AZS_CopyMultSlsTaxEnt	ST_TAXABLE_SALE	NUMBER		14.3	State Taxable Sale
AZS_CopyMultSlsTaxEnt	ST_STAX_AMT	NUMBER		14.3	State Sales Tax Amount
AZS_CopyMultSlsTaxEnt	CNTY_TAXABLE_SALE	NUMBER		14.3	County Taxable Sale
AZS_CopyMultSlsTaxEnt	CNTY_STAX	NUMBER		14.3	County Sales Tax
AZS_CopyMultSlsTaxEnt	LCL_TAXABLE_SALE	NUMBER		14.3	Local Taxable Sale
AZS_CopyMultSlsTaxEnt	LCL_STAX_AMT	NUMBER		14.3	Local Sales Tax Amount
AZS_CopyMultSlsTaxEnt	TOTAL_STAX_AMT	NUMBER		14.3	Total Sales Tax Amount
AZS_CopyMultSlsTaxEnt	ADDL_FRT	NUMBER		14.3	Additional Freight
